"PID","AssessmentYear","Ward_name","DemandTax","DemandCess","DemandPenalty","DemandSWMCess","DemandTotal"
"88671","2008-09","1a","0","0","0","0","0"
"88671","2009-10","1a","0","0","0","0","0"
"88671","2010-11","1a","0","0","0","0","0"
"88671","2011-12","1a","0","0","0","0","0"
"88671","2012-13","1a","0","0","0","0","0"
"88671","2013-14","1a","8672","2082","1560","1080","6697"
"88671","2014-15","1a","23716","6166","26562","2280","58724"
"88672","2002-03","1a","0","0","0","0","0"
"88672","2003-04","1a","0","0","0","0","0"
"88672","2004-05","1a","0","0","0","0","0"
"88672","2005-06","1a","0","0","0","0","0"
"88672","2006-07","1a","0","0","0","0","0"
"88672","2007-08","1a","0","0","0","0","0"
"88672","2008-09","1a","0","0","0","0","0"
"88672","2009-10","1a","0","0","0","0","0"
"88672","2010-11","1a","0","0","0","0","0"
"88672","2011-12","1a","0","0","0","0","0"
"88672","2012-13","1a","0","0","0","0","0"
"88672","2013-14","1a","7456","1790","1342","1080","5834"
"88672","2014-15","1a","7388","1920","8275","1080","18663"
"88673","2002-03","1a","0","0","0","0","0"
"88673","2003-04","1a","0","0","0","0","0"
"88673","2004-05","1a","0","0","0","0","0"
"88673","2005-06","1a","0","0","0","0","0"
"88673","2006-07","1a","0","0","0","0","0"
"88673","2007-08","1a","0","0","0","0","0"
"88673","2008-09","1a","0","0","0","0","0"
"88673","2009-10","1a","0","0","0","0","0"
"88673","2010-11","1a","0","0","0","0","0"
"88673","2011-12","1a","0","0","0","0","0"
"88673","2012-13","1a","0","0","0","0","0"
"88673","2013-14","1a","0","0","0","0","0"
"88673","2014-15","1a","936","244","0","0","590"
"88674","2002-03","1a","0","0","0","0","0"
"88674","2003-04","1a","0","0","0","0","0"
"88674","2004-05","1a","0","0","0","0","0"
"88674","2005-06","1a","0","0","0","0","0"
"88674","2006-07","1a","0","0","0","0","0"
"88674","2007-08","1a","0","0","0","0","0"
"88674","2008-09","1a","0","0","0","0","0"
"88674","2009-10","1a","0","0","0","0","0"
"88674","2010-11","1a","0","0","0","0","0"
"88674","2011-12","1a","0","0","0","0","0"
"88674","2012-13","1a","0","0","0","0","0"
"88674","2013-14","1a","0","0","0","0","0"
"88674","2014-15","1a","8004","1920","0","720","5322"
"88675","2002-03","1a","0","0","0","0","0"
"88675","2003-04","1a","0","0","0","0","0"
"88675","2004-05","1a","0","0","0","0","0"
"88675","2005-06","1a","0","0","0","0","0"
"88675","2006-07","1a","0","0","0","0","0"
"88675","2007-08","1a","0","0","0","0","0"
"88675","2008-09","1a","0","0","0","0","0"
"88675","2009-10","1a","0","0","0","0","0"
"88675","2010-11","1a","0","0","0","0","0"
"88675","2011-12","1a","0","0","0","0","0"
"88675","2012-13","1a","0","0","0","0","0"
"88675","2013-14","1a","84","20","0","0","104"
"88675","2014-15","1a","109","28","122","0","259"
"88676","2002-03","1a","0","0","0","0","0"
"88676","2003-04","1a","0","0","0","0","0"
"88676","2004-05","1a","0","0","0","0","0"
"88676","2005-06","1a","0","0","0","0","0"
"88676","2006-07","1a","0","0","0","0","0"
"88676","2007-08","1a","0","0","0","0","0"
"88676","2008-09","1a","0","0","0","0","0"
"88676","2009-10","1a","0","0","0","0","0"
"88676","2010-11","1a","0","0","0","0","0"
"88676","2011-12","1a","0","0","0","0","0"
"88676","2012-13","1a","0","0","0","0","0"
"88676","2013-14","1a","107","26","19","0","152"
"88676","2014-15","1a","101","26","0","0","127"
"88688","2002-03","1a","0","0","0","0","0"
"88688","2003-04","1a","0","0","0","0","0"
"88688","2004-05","1a","0","0","0","0","0"
"88688","2005-06","1a","0","0","0","0","0"
"88688","2006-07","1a","0","0","0","0","0"
"88688","2007-08","1a","0","0","0","0","0"
"88688","2008-09","1a","0","0","0","0","0"
"88688","2009-10","1a","0","0","0","0","0"
"88688","2010-11","1a","0","0","0","0","0"
"88688","2011-12","1a","0","0","0","0","0"
"88688","2012-13","1a","0","0","0","0","0"
"88688","2013-14","1a","221","53","31","0","305"
"88688","2014-15","1a","208","54","233","0","495"
"88711","2002-03","1a","0","0","0","0","0"
"88711","2003-04","1a","0","0","0","0","0"
"88711","2004-05","1a","0","0","0","0","0"
"88711","2005-06","1a","0","0","0","0","0"
"88711","2006-07","1a","0","0","0","0","0"
"88711","2007-08","1a","0","0","0","0","0"
"88711","2008-09","1a","0","0","0","0","0"
"88711","2009-10","1a","0","0","0","0","0"
"88711","2010-11","1a","0","0","0","0","0"
"88711","2011-12","1a","0","0","0","0","0"
"88711","2012-13","1a","0","0","0","0","0"
"88711","2013-14","1a","5140","1234","926","720","4010"
"88711","2014-15","1a","5096","1324","5708","720","12848"
"88712","2002-03","1a","0","0","0","0","0"
"88712","2003-04","1a","0","0","0","0","0"
"88712","2004-05","1a","0","0","0","0","0"
"88712","2005-06","1a","0","0","0","0","0"
"88712","2006-07","1a","0","0","0","0","0"
"88712","2007-08","1a","0","0","0","0","0"
"88712","2008-09","1a","0","0","0","0","0"
"88712","2009-10","1a","0","0","0","0","0"
"88712","2010-11","1a","0","0","0","0","0"
"88712","2011-12","1a","0","0","0","0","0"
"88712","2012-13","1a","0","0","0","0","0"
"88712","2013-14","1a","7736","1856","1392","720","5852"
"88712","2014-15","1a","6666","1734","0","720","4560"
"88777","2002-03","1a","0","0","0","0","0"
"88777","2003-04","1a","0","0","0","0","0"
"88777","2004-05","1a","0","0","0","0","0"
"88777","2005-06","1a","0","0","0","0","0"
"88777","2006-07","1a","0","0","0","0","0"
"88777","2007-08","1a","0","0","0","0","0"
"88777","2008-09","1a","0","0","0","0","0"
"88777","2009-10","1a","0","0","0","0","0"
"88777","2010-11","1a","0","0","0","0","0"
"88777","2011-12","1a","0","0","0","0","0"
"88777","2012-13","1a","0","0","0","0","0"
"88777","2013-14","1a","191","46","260","0","497"
"88777","2014-15","1a","140","36","0","0","176"
"88805","2002-03","1a","0","0","0","0","0"
"88805","2003-04","1a","0","0","0","0","0"
"88805","2004-05","1a","0","0","0","0","0"
"88805","2005-06","1a","0","0","0","0","0"
"88805","2006-07","1a","0","0","0","0","0"
"88805","2007-08","1a","0","0","0","0","0"
"88805","2008-09","1a","0","0","0","0","0"
"88805","2009-10","1a","0","0","0","0","0"
"88805","2010-11","1a","0","0","0","0","0"
"88805","2011-12","1a","0","0","0","0","0"
"88805","2012-13","1a","42","10","0","0","52"
"88805","2013-14","1a","55","13","11","0","79"
"88805","2014-15","1a","40","10","0","0","50"
"88846","2002-03","1a","0","0","0","0","0"
"88846","2003-04","1a","0","0","0","0","0"
"88846","2004-05","1a","0","0","0","0","0"
"88846","2005-06","1a","0","0","0","0","0"
"88846","2006-07","1a","0","0","0","0","0"
"88846","2007-08","1a","0","0","0","0","0"
"88846","2008-09","1a","0","0","0","0","0"
"88846","2009-10","1a","0","0","0","0","0"
"88846","2010-11","1a","0","0","0","0","0"
"88846","2011-12","1a","0","0","0","0","0"
"88846","2012-13","1a","0","0","0","0","0"
"88846","2013-14","1a","0","0","0","0","0"
"88846","2014-15","1a","624","162","0","360","573"
"88847","2002-03","1a","0","0","0","0","0"
"88847","2003-04","1a","0","0","0","0","0"
"88847","2004-05","1a","0","0","0","0","0"
"88847","2005-06","1a","0","0","0","0","0"
"88847","2006-07","1a","0","0","0","0","0"
"88847","2007-08","1a","0","0","0","0","0"
"88847","2008-09","1a","0","0","0","0","0"
"88847","2009-10","1a","0","0","0","0","0"
"88847","2010-11","1a","0","0","0","0","0"
"88847","2011-12","1a","0","0","0","0","0"
"88847","2012-13","1a","0","0","0","0","0"
"88847","2013-14","1a","0","0","0","0","0"
"88847","2014-15","1a","420","110","0","0","265"
"88941","2002-03","1a","0","0","0","0","0"
"88941","2003-04","1a","0","0","0","0","0"
"88941","2004-05","1a","0","0","0","0","0"
"88941","2005-06","1a","0","0","0","0","0"
"88941","2006-07","1a","0","0","0","0","0"
"88941","2007-08","1a","0","0","0","0","0"
"88941","2008-09","1a","0","0","0","0","0"
"88941","2009-10","1a","0","0","0","0","0"
"88941","2010-11","1a","0","0","0","0","0"
"88941","2011-12","1a","0","0","0","0","0"
"88941","2012-13","1a","0","0","0","0","0"
"88941","2013-14","1a","164","40","15","0","279"
"88941","2014-15","1a","79","21","0","0","100"
"88946","2002-03","1a","0","0","0","0","0"
"88946","2003-04","1a","0","0","0","0","0"
"88946","2004-05","1a","0","0","0","0","0"
"88946","2005-06","1a","0","0","0","0","0"
"88946","2006-07","1a","0","0","0","0","0"
"88946","2007-08","1a","0","0","0","0","0"
"88946","2008-09","1a","0","0","0","0","0"
"88946","2009-10","1a","0","0","0","0","0"
"88946","2010-11","1a","0","0","0","0","0"
"88946","2011-12","1a","0","0","0","0","0"
"88946","2012-13","1a","0","0","0","0","0"
"88946","2013-14","1a","0","0","0","0","0"
"88946","2014-15","1a","19560","5086","0","1800","13223"
"88973","2002-03","1a","0","0","0","0","0"
"88973","2003-04","1a","0","0","0","0","0"
"88973","2004-05","1a","0","0","0","0","0"
"88973","2005-06","1a","0","0","0","0","0"
"88973","2006-07","1a","0","0","0","0","0"
"88973","2007-08","1a","0","0","0","0","0"
"88973","2008-09","1a","0","0","0","0","0"
"88973","2009-10","1a","0","0","0","0","0"
"88973","2010-11","1a","0","0","0","0","0"
"88973","2011-12","1a","0","0","0","0","0"
"88973","2012-13","1a","0","0","0","0","0"
"88973","2013-14","1a","0","0","0","0","0"
"88973","2014-15","1a","4248","1104","0","360","2856"
"88974","2002-03","1a","0","0","0","0","0"
"88974","2003-04","1a","0","0","0","0","0"
"88974","2004-05","1a","0","0","0","0","0"
"88974","2005-06","1a","0","0","0","0","0"
"88974","2006-07","1a","0","0","0","0","0"
"88974","2007-08","1a","0","0","0","0","0"
"88974","2008-09","1a","0","0","0","0","0"
"88974","2009-10","1a","0","0","0","0","0"
"88974","2010-11","1a","0","0","0","0","0"
"88974","2011-12","1a","0","0","0","0","0"
"88974","2012-13","1a","0","0","0","0","0"
"88974","2013-14","1a","0","0","0","0","0"
"88974","2014-15","1a","312","82","349","0","743"
"88975","2002-03","1a","0","0","0","0","0"
"88975","2003-04","1a","0","0","0","0","0"
"88975","2004-05","1a","0","0","0","0","0"
"88975","2005-06","1a","0","0","0","0","0"
"88975","2006-07","1a","0","0","0","0","0"
"88975","2007-08","1a","0","0","0","0","0"
"88975","2008-09","1a","0","0","0","0","0"
"88975","2009-10","1a","0","0","0","0","0"
"88975","2010-11","1a","0","0","0","0","0"
"88975","2011-12","1a","0","0","0","0","0"
"88975","2012-13","1a","0","0","0","0","0"
"88975","2013-14","1a","0","0","0","0","0"
"88975","2014-15","1a","704","184","0","0","444"
"88976","2002-03","1a","0","0","0","0","0"
"88976","2003-04","1a","0","0","0","0","0"
"88976","2004-05","1a","0","0","0","0","0"
"88976","2005-06","1a","0","0","0","0","0"
"88976","2006-07","1a","0","0","0","0","0"
"88976","2007-08","1a","0","0","0","0","0"
"88976","2008-09","1a","0","0","0","0","0"
"88976","2009-10","1a","0","0","0","0","0"
"88976","2010-11","1a","0","0","0","0","0"
"88976","2011-12","1a","0","0","0","0","0"
"88976","2012-13","1a","0","0","0","0","0"
"88976","2013-14","1a","0","0","0","0","0"
"88976","2014-15","1a","352","92","0","0","222"
"88984","2002-03","1a","0","0","0","0","0"
"88984","2003-04","1a","0","0","0","0","0"
"88984","2004-05","1a","0","0","0","0","0"
"88984","2005-06","1a","0","0","0","0","0"
"88984","2006-07","1a","0","0","0","0","0"
"88984","2007-08","1a","0","0","0","0","0"
"88984","2008-09","1a","0","0","0","0","0"
"88984","2009-10","1a","0","0","0","0","0"
"88984","2010-11","1a","0","0","0","0","0"
"88984","2011-12","1a","0","0","0","0","0"
"88984","2012-13","1a","0","0","0","0","0"
"88984","2013-14","1a","0","0","0","0","0"
"88984","2014-15","1a","92","24","0","0","58"
"88985","2002-03","1a","0","0","0","0","0"
"88985","2003-04","1a","0","0","0","0","0"
"88985","2004-05","1a","0","0","0","0","0"
"88985","2005-06","1a","0","0","0","0","0"
"88985","2006-07","1a","0","0","0","0","0"
"88985","2007-08","1a","0","0","0","0","0"
"88985","2008-09","1a","0","0","0","0","0"
"88985","2009-10","1a","0","0","0","0","0"
"88985","2010-11","1a","0","0","0","0","0"
"88985","2011-12","1a","0","0","0","0","0"
"88985","2012-13","1a","0","0","0","0","0"
"88985","2013-14","1a","0","0","0","0","0"
"88985","2014-15","1a","408","106","0","0","257"
"88986","2002-03","1a","0","0","0","0","0"
"88986","2003-04","1a","0","0","0","0","0"
"88986","2004-05","1a","0","0","0","0","0"
"88986","2005-06","1a","0","0","0","0","0"
"88986","2006-07","1a","0","0","0","0","0"
"88986","2007-08","1a","0","0","0","0","0"
"88986","2008-09","1a","0","0","0","0","0"
"88986","2009-10","1a","0","0","0","0","0"
"88986","2010-11","1a","0","0","0","0","0"
"88986","2011-12","1a","0","0","0","0","0"
"88986","2012-13","1a","0","0","0","0","0"
"88986","2013-14","1a","0","0","0","0","0"
"88986","2014-15","1a","256","66","0","0","161"
"88987","2002-03","1a","0","0","0","0","0"
"88987","2003-04","1a","0","0","0","0","0"
"88987","2004-05","1a","0","0","0","0","0"
"88987","2005-06","1a","0","0","0","0","0"
"88987","2006-07","1a","0","0","0","0","0"
"88987","2007-08","1a","0","0","0","0","0"
"88987","2008-09","1a","0","0","0","0","0"
"88987","2009-10","1a","0","0","0","0","0"
"88987","2010-11","1a","0","0","0","0","0"
"88987","2011-12","1a","0","0","0","0","0"
"88987","2012-13","1a","0","0","0","0","0"
"88987","2013-14","1a","0","0","0","0","0"
"88987","2014-15","1a","3348","870","0","720","2469"
"88990","2002-03","1a","0","0","0","0","0"
"88990","2003-04","1a","0","0","0","0","0"
"88990","2004-05","1a","0","0","0","0","0"
"88990","2005-06","1a","0","0","0","0","0"
"88990","2006-07","1a","0","0","0","0","0"
"88990","2007-08","1a","0","0","0","0","0"
"88990","2008-09","1a","0","0","0","0","0"
"88990","2009-10","1a","0","0","0","0","0"
"88990","2010-11","1a","0","0","0","0","0"
"88990","2011-12","1a","0","0","0","0","0"
"88990","2012-13","1a","0","0","0","0","0"
"88990","2013-14","1a","0","0","0","0","0"
"88990","2014-15","1a","1492","388","0","360","1120"
"89000","2002-03","1a","0","0","0","0","0"
"89000","2003-04","1a","0","0","0","0","0"
"89000","2004-05","1a","0","0","0","0","0"
"89000","2005-06","1a","0","0","0","0","0"
"89000","2006-07","1a","0","0","0","0","0"
"89000","2007-08","1a","0","0","0","0","0"
"89000","2008-09","1a","0","0","0","0","0"
"89000","2009-10","1a","0","0","0","0","0"
"89000","2010-11","1a","0","0","0","0","0"
"89000","2011-12","1a","0","0","0","0","0"
"89000","2012-13","1a","0","0","0","0","0"
"89000","2013-14","1a","68","16","0","0","84"
"89000","2014-15","1a","68","18","5","0","91"
"89001","2002-03","1a","0","0","0","0","0"
"89001","2003-04","1a","0","0","0","0","0"
"89001","2004-05","1a","0","0","0","0","0"
"89001","2005-06","1a","0","0","0","0","0"
"89001","2006-07","1a","0","0","0","0","0"
"89001","2007-08","1a","0","0","0","0","0"
"89001","2008-09","1a","0","0","0","0","0"
"89001","2009-10","1a","0","0","0","0","0"
"89001","2010-11","1a","0","0","0","0","0"
"89001","2011-12","1a","0","0","0","0","0"
"89001","2012-13","1a","0","0","0","0","0"
"89001","2013-14","1a","0","0","0","0","0"
"89001","2014-15","1a","188","48","0","0","118"
"89053","2002-03","1a","0","0","0","0","0"
"89053","2003-04","1a","0","0","0","0","0"
"89053","2004-05","1a","0","0","0","0","0"
"89053","2005-06","1a","0","0","0","0","0"
"89053","2006-07","1a","0","0","0","0","0"
"89053","2007-08","1a","0","0","0","0","0"
"89053","2008-09","1a","0","0","0","0","0"
"89053","2009-10","1a","0","0","0","0","0"
"89053","2010-11","1a","0","0","0","0","0"
"89053","2011-12","1a","0","0","0","0","0"
"89053","2012-13","1a","0","0","0","0","0"
"89053","2013-14","1a","0","0","0","0","0"
"89053","2014-15","1a","2112","550","0","360","1511"
"89054","2002-03","1a","0","0","0","0","0"
"89054","2003-04","1a","0","0","0","0","0"
"89054","2004-05","1a","0","0","0","0","0"
"89054","2005-06","1a","0","0","0","0","0"
"89054","2006-07","1a","0","0","0","0","0"
"89054","2007-08","1a","0","0","0","0","0"
"89054","2008-09","1a","0","0","0","0","0"
"89054","2009-10","1a","0","0","0","0","0"
"89054","2010-11","1a","0","0","0","0","0"
"89054","2011-12","1a","0","0","0","0","0"
"89054","2012-13","1a","0","0","0","0","0"
"89054","2013-14","1a","0","0","0","0","0"
"89054","2014-15","1a","312","82","0","0","197"
"89062","2002-03","1a","0","0","0","0","0"
"89062","2003-04","1a","0","0","0","0","0"
"89062","2004-05","1a","0","0","0","0","0"
"89062","2005-06","1a","0","0","0","0","0"
"89062","2006-07","1a","0","0","0","0","0"
"89062","2007-08","1a","0","0","0","0","0"
"89062","2008-09","1a","0","0","0","0","0"
"89062","2009-10","1a","0","0","0","0","0"
"89062","2010-11","1a","0","0","0","0","0"
"89062","2011-12","1a","0","0","0","0","0"
"89062","2012-13","1a","0","0","0","0","0"
"89062","2013-14","1a","0","0","0","0","0"
"89062","2014-15","1a","62","15","0","0","77"
"89070","2002-03","1a","0","0","0","0","0"
"89070","2003-04","1a","0","0","0","0","0"
"89070","2004-05","1a","0","0","0","0","0"
"89070","2005-06","1a","0","0","0","0","0"
"89070","2006-07","1a","0","0","0","0","0"
"89070","2007-08","1a","0","0","0","0","0"
"89070","2008-09","1a","0","0","0","0","0"
"89070","2009-10","1a","0","0","0","0","0"
"89070","2010-11","1a","0","0","0","0","0"
"89070","2011-12","1a","0","0","0","0","0"
"89070","2012-13","1a","0","0","0","0","0"
"89070","2013-14","1a","97","23","8","0","128"
"89070","2014-15","1a","29","8","32","0","69"
"89108","2002-03","1a","0","0","0","0","0"
"89108","2003-04","1a","0","0","0","0","0"
"89108","2004-05","1a","0","0","0","0","0"
"89108","2005-06","1a","0","0","0","0","0"
"89108","2006-07","1a","0","0","0","0","0"
"89108","2007-08","1a","0","0","0","0","0"
"89108","2008-09","1a","0","0","0","0","0"
"89108","2009-10","1a","0","0","0","0","0"
"89108","2010-11","1a","0","0","0","0","0"
"89108","2011-12","1a","0","0","0","0","0"
"89108","2012-13","1a","0","0","0","0","0"
"89108","2013-14","1a","0","0","0","0","0"
"89108","2014-15","1a","312","82","0","0","197"
"89109","2002-03","1a","0","0","0","0","0"
"89109","2003-04","1a","0","0","0","0","0"
"89109","2004-05","1a","0","0","0","0","0"
"89109","2005-06","1a","0","0","0","0","0"
"89109","2006-07","1a","0","0","0","0","0"
"89109","2007-08","1a","0","0","0","0","0"
"89109","2008-09","1a","0","0","0","0","0"
"89109","2009-10","1a","0","0","0","0","0"
"89109","2010-11","1a","0","0","0","0","0"
"89109","2011-12","1a","0","0","0","0","0"
"89109","2012-13","1a","0","0","0","0","0"
"89109","2013-14","1a","0","0","0","0","0"
"89109","2014-15","1a","380","98","426","0","904"
"89110","2002-03","1a","0","0","0","0","0"
"89110","2003-04","1a","0","0","0","0","0"
"89110","2004-05","1a","0","0","0","0","0"
"89110","2005-06","1a","0","0","0","0","0"
"89110","2006-07","1a","0","0","0","0","0"
"89110","2007-08","1a","0","0","0","0","0"
"89110","2008-09","1a","0","0","0","0","0"
"89110","2009-10","1a","0","0","0","0","0"
"89110","2010-11","1a","0","0","0","0","0"
"89110","2011-12","1a","0","0","0","0","0"
"89110","2012-13","1a","0","0","0","0","0"
"89110","2013-14","1a","0","0","0","0","0"
"89110","2014-15","1a","164","42","0","0","103"
"89111","2002-03","1a","0","0","0","0","0"
"89111","2003-04","1a","0","0","0","0","0"
"89111","2004-05","1a","0","0","0","0","0"
"89111","2005-06","1a","0","0","0","0","0"
"89111","2006-07","1a","0","0","0","0","0"
"89111","2007-08","1a","0","0","0","0","0"
"89111","2008-09","1a","0","0","0","0","0"
"89111","2009-10","1a","0","0","0","0","0"
"89111","2010-11","1a","0","0","0","0","0"
"89111","2011-12","1a","0","0","0","0","0"
"89111","2012-13","1a","0","0","0","0","0"
"89111","2013-14","1a","0","0","0","0","0"
"89111","2014-15","1a","312","82","0","0","197"
"89112","2002-03","1a","0","0","0","0","0"
"89112","2003-04","1a","0","0","0","0","0"
"89112","2004-05","1a","0","0","0","0","0"
"89112","2005-06","1a","0","0","0","0","0"
"89112","2006-07","1a","0","0","0","0","0"
"89112","2007-08","1a","0","0","0","0","0"
"89112","2008-09","1a","0","0","0","0","0"
"89112","2009-10","1a","0","0","0","0","0"
"89112","2010-11","1a","0","0","0","0","0"
"89112","2011-12","1a","0","0","0","0","0"
"89112","2012-13","1a","0","0","0","0","0"
"89112","2013-14","1a","0","0","0","0","0"
"89112","2014-15","1a","584","152","0","0","368"
"89113","2002-03","1a","0","0","0","0","0"
"89113","2003-04","1a","0","0","0","0","0"
"89113","2004-05","1a","0","0","0","0","0"
"89113","2005-06","1a","0","0","0","0","0"
"89113","2006-07","1a","0","0","0","0","0"
"89113","2007-08","1a","0","0","0","0","0"
"89113","2008-09","1a","0","0","0","0","0"
"89113","2009-10","1a","0","0","0","0","0"
"89113","2010-11","1a","0","0","0","0","0"
"89113","2011-12","1a","0","0","0","0","0"
"89113","2012-13","1a","0","0","0","0","0"
"89113","2013-14","1a","0","0","0","0","0"
"89113","2014-15","1a","260","68","0","0","164"
"89186","2002-03","1a","0","0","0","0","0"
"89186","2003-04","1a","0","0","0","0","0"
"89186","2004-05","1a","0","0","0","0","0"
"89186","2005-06","1a","0","0","0","0","0"
"89186","2006-07","1a","0","0","0","0","0"
"89186","2007-08","1a","0","0","0","0","0"
"89186","2008-09","1a","0","0","0","0","0"
"89186","2009-10","1a","0","0","0","0","0"
"89186","2010-11","1a","0","0","0","0","0"
"89186","2011-12","1a","0","0","0","0","0"
"89186","2012-13","1a","0","0","0","0","0"
"89186","2013-14","1a","0","0","0","0","0"
"89186","2014-15","1a","188","48","0","0","118"
"89187","2002-03","1a","0","0","0","0","0"
"89187","2003-04","1a","0","0","0","0","0"
"89187","2004-05","1a","0","0","0","0","0"
"89187","2005-06","1a","0","0","0","0","0"
"89187","2006-07","1a","0","0","0","0","0"
"89187","2007-08","1a","0","0","0","0","0"
"89187","2008-09","1a","0","0","0","0","0"
"89187","2009-10","1a","0","0","0","0","0"
"89187","2010-11","1a","0","0","0","0","0"
"89187","2011-12","1a","0","0","0","0","0"
"89187","2012-13","1a","0","0","0","0","0"
"89187","2013-14","1a","0","0","0","0","0"
"89187","2014-15","1a","5132","1334","0","720","3593"
"89205","2002-03","1a","0","0","0","0","0"
"89205","2003-04","1a","0","0","0","0","0"
"89205","2004-05","1a","0","0","0","0","0"
"89205","2005-06","1a","0","0","0","0","0"
"89205","2006-07","1a","0","0","0","0","0"
"89205","2007-08","1a","0","0","0","0","0"
"89205","2008-09","1a","0","0","0","0","0"
"89205","2009-10","1a","0","0","0","0","0"
"89205","2010-11","1a","0","0","0","0","0"
"89205","2011-12","1a","0","0","0","0","0"
"89205","2012-13","1a","0","0","0","0","0"
"89205","2013-14","1a","0","0","0","0","0"
"89205","2014-15","1a","175","45","0","0","220"
"89261","2002-03","1a","0","0","0","0","0"
"89261","2003-04","1a","0","0","0","0","0"
"89261","2004-05","1a","0","0","0","0","0"
"89261","2005-06","1a","0","0","0","0","0"
"89261","2006-07","1a","0","0","0","0","0"
"89261","2007-08","1a","0","0","0","0","0"
"89261","2008-09","1a","0","0","0","0","0"
"89261","2009-10","1a","0","0","0","0","0"
"89261","2010-11","1a","0","0","0","0","0"
"89261","2011-12","1a","0","0","0","0","0"
"89261","2012-13","1a","0","0","0","0","0"
"89261","2013-14","1a","0","0","0","0","0"
"89261","2014-15","1a","188","48","0","0","118"
"89262","2002-03","1a","0","0","0","0","0"
"89262","2003-04","1a","0","0","0","0","0"
"89262","2004-05","1a","0","0","0","0","0"
"89262","2005-06","1a","0","0","0","0","0"
"89262","2006-07","1a","0","0","0","0","0"
"89262","2007-08","1a","0","0","0","0","0"
"89262","2008-09","1a","0","0","0","0","0"
"89262","2009-10","1a","0","0","0","0","0"
"89262","2010-11","1a","0","0","0","0","0"
"89262","2011-12","1a","0","0","0","0","0"
"89262","2012-13","1a","0","0","0","0","0"
"89262","2013-14","1a","0","0","0","0","0"
"89262","2014-15","1a","92","24","0","0","58"
"89263","2002-03","1a","0","0","0","0","0"
"89263","2003-04","1a","0","0","0","0","0"
"89263","2004-05","1a","0","0","0","0","0"
"89263","2005-06","1a","0","0","0","0","0"
"89263","2006-07","1a","0","0","0","0","0"
"89263","2007-08","1a","0","0","0","0","0"
"89263","2008-09","1a","0","0","0","0","0"
"89263","2009-10","1a","0","0","0","0","0"
"89263","2010-11","1a","0","0","0","0","0"
"89263","2011-12","1a","0","0","0","0","0"
"89263","2012-13","1a","0","0","0","0","0"
"89263","2013-14","1a","0","0","0","0","0"
"89263","2014-15","1a","312","82","0","0","197"
"89264","2002-03","1a","0","0","0","0","0"
"89264","2003-04","1a","0","0","0","0","0"
"89264","2004-05","1a","0","0","0","0","0"
"89264","2005-06","1a","0","0","0","0","0"
"89264","2006-07","1a","0","0","0","0","0"
"89264","2007-08","1a","0","0","0","0","0"
"89264","2008-09","1a","0","0","0","0","0"
"89264","2009-10","1a","0","0","0","0","0"
"89264","2010-11","1a","0","0","0","0","0"
"89264","2011-12","1a","0","0","0","0","0"
"89264","2012-13","1a","0","0","0","0","0"
"89264","2013-14","1a","0","0","0","0","0"
"89264","2014-15","1a","2484","646","0","360","1745"
"89289","2002-03","1a","0","0","0","0","0"
"89289","2003-04","1a","0","0","0","0","0"
"89289","2004-05","1a","0","0","0","0","0"
"89289","2005-06","1a","0","0","0","0","0"
"89289","2006-07","1a","0","0","0","0","0"
"89289","2007-08","1a","0","0","0","0","0"
"89289","2008-09","1a","0","0","0","0","0"
"89289","2009-10","1a","0","0","0","0","0"
"89289","2010-11","1a","0","0","0","0","0"
"89289","2011-12","1a","0","0","0","0","0"
"89289","2012-13","1a","0","0","0","0","0"
"89289","2013-14","1a","0","0","0","0","0"
"89289","2014-15","1a","188","48","0","0","118"
"89302","2002-03","1a","0","0","0","0","0"
"89302","2003-04","1a","0","0","0","0","0"
"89302","2004-05","1a","0","0","0","0","0"
"89302","2005-06","1a","0","0","0","0","0"
"89302","2006-07","1a","0","0","0","0","0"
"89302","2007-08","1a","0","0","0","0","0"
"89302","2008-09","1a","0","0","0","0","0"
"89302","2009-10","1a","0","0","0","0","0"
"89302","2010-11","1a","0","0","0","0","0"
"89302","2011-12","1a","0","0","0","0","0"
"89302","2012-13","1a","0","0","0","0","0"
"89302","2013-14","1a","0","0","0","0","0"
"89302","2014-15","1a","49","13","0","0","62"
"89317","2002-03","1a","0","0","0","0","0"
"89317","2003-04","1a","0","0","0","0","0"
"89317","2004-05","1a","0","0","0","0","0"
"89317","2005-06","1a","0","0","0","0","0"
"89317","2006-07","1a","0","0","0","0","0"
"89317","2007-08","1a","0","0","0","0","0"
"89317","2008-09","1a","0","0","0","0","0"
"89317","2009-10","1a","0","0","0","0","0"
"89317","2010-11","1a","0","0","0","0","0"
"89317","2011-12","1a","0","0","0","0","0"
"89317","2012-13","1a","0","0","0","0","0"
"89317","2013-14","1a","0","0","0","0","0"
"89317","2014-15","1a","37","10","0","0","47"
"89318","2002-03","1a","0","0","0","0","0"
"89318","2003-04","1a","0","0","0","0","0"
"89318","2004-05","1a","0","0","0","0","0"
"89318","2005-06","1a","0","0","0","0","0"
"89318","2006-07","1a","0","0","0","0","0"
"89318","2007-08","1a","0","0","0","0","0"
"89318","2008-09","1a","0","0","0","0","0"
"89318","2009-10","1a","0","0","0","0","0"
"89318","2010-11","1a","0","0","0","0","0"
"89318","2011-12","1a","0","0","0","0","0"
"89318","2012-13","1a","0","0","0","0","0"
